,,,,,,,,,
Area,IEPN,TNodes,Round No,Total Data,Remaining Energy,Energy Consumption,Dead Nodes,Alive Nodes,CH
62500,1,50,2892,835136,0.463727,24.536273,48,2,4
62500,1,50,2893,835136,0.463518,24.536482,48,2,4
62500,1,50,2894,835136,0.463309,24.536691,48,2,4
62500,1,50,2895,835136,0.4631,24.5369,48,2,4
62500,1,50,2896,835136,0.462891,24.537109,48,2,4
62500,1,50,2897,835136,0.462682,24.537318,48,2,4
62500,1,50,2898,835136,0.462473,24.537527,48,2,4
62500,1,50,2899,835136,0.462264,24.537736,48,2,4
62500,1,50,2900,835136,0.462055,24.537945,48,2,4
62500,1,50,2901,835136,0.461846,24.538154,48,2,4
62500,1,50,2902,835136,0.461637,24.538363,48,2,4
62500,1,50,2903,835136,0.461428,24.538572,48,2,4
62500,1,50,2904,835136,0.461219,24.538781,48,2,4
62500,1,50,2905,835136,0.46101,24.53899,48,2,4
62500,1,50,2906,835136,0.460801,24.539199,48,2,4
62500,1,50,2907,835136,0.460592,24.539408,48,2,4
62500,1,50,2908,835136,0.460383,24.539617,48,2,4
62500,1,50,2909,835136,0.460174,24.539826,48,2,4
62500,1,50,2910,835136,0.459965,24.540035,48,2,4
62500,1,50,2911,835136,0.459756,24.540244,48,2,4
62500,1,50,2912,835136,0.459547,24.540453,48,2,4
62500,1,50,2913,835136,0.459338,24.540662,48,2,4
62500,1,50,2914,835136,0.459129,24.540871,48,2,4
62500,1,50,2915,835136,0.45892,24.54108,48,2,4
62500,1,50,2916,835136,0.458711,24.541289,48,2,4
62500,1,50,2917,835136,0.458502,24.541498,48,2,4
62500,1,50,2918,835136,0.458293,24.541707,48,2,4
62500,1,50,2919,835136,0.458084,24.541916,48,2,4
62500,1,50,2920,835136,0.457875,24.542125,48,2,4
62500,1,50,2921,835136,0.457666,24.542334,48,2,4
62500,1,50,2922,835136,0.457457,24.542543,48,2,4
62500,1,50,2923,835136,0.457248,24.542752,48,2,4
62500,1,50,2924,835136,0.457039,24.542961,48,2,4
62500,1,50,2925,835136,0.45683,24.54317,48,2,4
62500,1,50,2926,835136,0.456621,24.543379,48,2,4
62500,1,50,2927,835136,0.456412,24.543588,48,2,4
62500,1,50,2928,835136,0.456203,24.543797,48,2,4
62500,1,50,2929,835136,0.455994,24.544006,48,2,4
62500,1,50,2930,835136,0.455785,24.544215,48,2,4
62500,1,50,2931,835136,0.455576,24.544424,48,2,4
62500,1,50,2932,835136,0.455367,24.544633,48,2,4
62500,1,50,2933,835136,0.455158,24.544842,48,2,4
62500,1,50,2934,835136,0.454949,24.545051,48,2,4
62500,1,50,2935,835136,0.45474,24.54526,48,2,4
62500,1,50,2936,835136,0.454531,24.545469,48,2,4
62500,1,50,2937,835136,0.454322,24.545678,48,2,4
62500,1,50,2938,835136,0.454113,24.545887,48,2,4
62500,1,50,2939,835136,0.453904,24.546096,48,2,4
62500,1,50,2940,835136,0.453695,24.546305,48,2,4
62500,1,50,2941,835136,0.453486,24.546514,48,2,4
62500,1,50,2942,835136,0.453277,24.546723,48,2,4
62500,1,50,2943,835136,0.453068,24.546932,48,2,4
62500,1,50,2944,835136,0.452859,24.547141,48,2,4
62500,1,50,2945,835136,0.45265,24.54735,48,2,4
62500,1,50,2946,835136,0.452441,24.547559,48,2,4
62500,1,50,2947,835136,0.452232,24.547768,48,2,4
62500,1,50,2948,835136,0.452023,24.547977,48,2,4
62500,1,50,2949,835136,0.451814,24.548186,48,2,4
62500,1,50,2950,835136,0.451605,24.548395,48,2,4
62500,1,50,2951,835136,0.451396,24.548604,48,2,4
62500,1,50,2952,835136,0.451187,24.548813,48,2,4
62500,1,50,2953,835136,0.450978,24.549022,48,2,4
62500,1,50,2954,835136,0.450769,24.549231,48,2,4
62500,1,50,2955,835136,0.45056,24.54944,48,2,4
62500,1,50,2956,835136,0.450351,24.549649,48,2,4
62500,1,50,2957,835136,0.450142,24.549858,48,2,4
62500,1,50,2958,835136,0.449933,24.550067,48,2,4
62500,1,50,2959,835136,0.449724,24.550276,48,2,4
62500,1,50,2960,835136,0.449515,24.550485,48,2,4
62500,1,50,2961,835136,0.449306,24.550694,48,2,4
62500,1,50,2962,835136,0.449097,24.550903,48,2,4
62500,1,50,2963,835136,0.448888,24.551112,48,2,4
62500,1,50,2964,835136,0.448679,24.551321,48,2,4
62500,1,50,2965,835136,0.44847,24.55153,48,2,4
62500,1,50,2966,835136,0.448261,24.551739,48,2,4
62500,1,50,2967,835136,0.448052,24.551948,48,2,4
62500,1,50,2968,835136,0.447843,24.552157,48,2,4
62500,1,50,2969,835136,0.447634,24.552366,48,2,4
62500,1,50,2970,835136,0.447425,24.552575,48,2,4
62500,1,50,2971,835136,0.447216,24.552784,48,2,4
62500,1,50,2972,835136,0.447007,24.552993,48,2,4
62500,1,50,2973,835136,0.446798,24.553202,48,2,4
62500,1,50,2974,835136,0.446589,24.553411,48,2,4
62500,1,50,2975,835136,0.44638,24.55362,48,2,4
62500,1,50,2976,835136,0.446171,24.553829,48,2,4
62500,1,50,2977,835136,0.445962,24.554038,48,2,4
62500,1,50,2978,835136,0.445753,24.554247,48,2,4
62500,1,50,2979,835136,0.445544,24.554456,48,2,4
62500,1,50,2980,835136,0.445335,24.554665,48,2,4
62500,1,50,2981,835136,0.445126,24.554874,48,2,4
62500,1,50,2982,835136,0.444917,24.555083,48,2,4
62500,1,50,2983,835136,0.444708,24.555292,48,2,4
62500,1,50,2984,835136,0.444499,24.555501,48,2,4
62500,1,50,2985,835136,0.44429,24.55571,48,2,4
62500,1,50,2986,835136,0.444081,24.555919,48,2,4
62500,1,50,2987,835136,0.443872,24.556128,48,2,4
62500,1,50,2988,835136,0.443663,24.556337,48,2,4
62500,1,50,2989,835136,0.443454,24.556546,48,2,4
62500,1,50,2990,835136,0.443245,24.556755,48,2,4
62500,1,50,2991,835136,0.443036,24.556964,48,2,4
62500,1,50,2992,835136,0.442827,24.557173,48,2,4
62500,1,50,2993,835136,0.442618,24.557382,48,2,4
62500,1,50,2994,835136,0.442409,24.557591,48,2,4
62500,1,50,2995,835136,0.4422,24.5578,48,2,4
62500,1,50,2996,835136,0.441991,24.558009,48,2,4
62500,1,50,2997,835136,0.441782,24.558218,48,2,4
62500,1,50,2998,835136,0.441573,24.558427,48,2,4
62500,1,50,2999,835136,0.441364,24.558636,48,2,4
62500,1,50,3000,835136,0.441155,24.558845,48,2,4
62500,1,50,3001,835136,0.440946,24.559054,48,2,4
62500,1,50,3002,835136,0.440737,24.559263,48,2,4
62500,1,50,3003,835136,0.440528,24.559472,48,2,4
62500,1,50,3004,835136,0.440319,24.559681,48,2,4
62500,1,50,3005,835136,0.44011,24.55989,48,2,4
62500,1,50,3006,835136,0.439901,24.560099,48,2,4
62500,1,50,3007,835136,0.439692,24.560308,48,2,4
62500,1,50,3008,835136,0.439483,24.560517,48,2,4
62500,1,50,3009,835136,0.439274,24.560726,48,2,4
62500,1,50,3010,835136,0.439065,24.560935,48,2,4
62500,1,50,3011,835136,0.438856,24.561144,48,2,4
62500,1,50,3012,835136,0.438647,24.561353,48,2,4
62500,1,50,3013,835136,0.438438,24.561562,48,2,4
62500,1,50,3014,835136,0.438229,24.561771,48,2,4
62500,1,50,3015,835136,0.43802,24.56198,48,2,4
62500,1,50,3016,835136,0.437811,24.562189,48,2,4
62500,1,50,3017,835136,0.437602,24.562398,48,2,4
62500,1,50,3018,835136,0.437393,24.562607,48,2,4
62500,1,50,3019,835136,0.437184,24.562816,48,2,4
62500,1,50,3020,835136,0.436975,24.563025,48,2,4
62500,1,50,3021,835136,0.436766,24.563234,48,2,4
62500,1,50,3022,835136,0.436557,24.563443,48,2,4
62500,1,50,3023,835136,0.436348,24.563652,48,2,4
62500,1,50,3024,835136,0.436139,24.563861,48,2,4
62500,1,50,3025,835136,0.43593,24.56407,48,2,4
62500,1,50,3026,835136,0.435721,24.564279,48,2,4
62500,1,50,3027,835136,0.435512,24.564488,48,2,4
62500,1,50,3028,835136,0.435303,24.564697,48,2,4
62500,1,50,3029,835136,0.435094,24.564906,48,2,4
62500,1,50,3030,835136,0.434885,24.565115,48,2,4
62500,1,50,3031,835136,0.434676,24.565324,48,2,4
62500,1,50,3032,835136,0.434467,24.565533,48,2,4
62500,1,50,3033,835136,0.434258,24.565742,48,2,4
62500,1,50,3034,835136,0.434049,24.565951,48,2,4
62500,1,50,3035,835136,0.43384,24.56616,48,2,4
62500,1,50,3036,835136,0.433631,24.566369,48,2,4
62500,1,50,3037,835136,0.433422,24.566578,48,2,4
62500,1,50,3038,835136,0.433213,24.566787,48,2,4
62500,1,50,3039,835136,0.433004,24.566996,48,2,4
62500,1,50,3040,835136,0.432795,24.567205,48,2,4
62500,1,50,3041,835136,0.432586,24.567414,48,2,4
62500,1,50,3042,835136,0.432377,24.567623,48,2,4
62500,1,50,3043,835136,0.432168,24.567832,48,2,4
62500,1,50,3044,835136,0.431959,24.568041,48,2,4
62500,1,50,3045,835136,0.43175,24.56825,48,2,4
62500,1,50,3046,835136,0.431541,24.568459,48,2,4
62500,1,50,3047,835136,0.431332,24.568668,48,2,4
62500,1,50,3048,835136,0.431123,24.568877,48,2,4
62500,1,50,3049,835136,0.430914,24.569086,48,2,4
62500,1,50,3050,835136,0.430705,24.569295,48,2,4
62500,1,50,3051,835136,0.430496,24.569504,48,2,4
62500,1,50,3052,835136,0.430287,24.569713,48,2,4
62500,1,50,3053,835136,0.430078,24.569922,48,2,4
62500,1,50,3054,835136,0.429869,24.570131,48,2,4
62500,1,50,3055,835136,0.42966,24.57034,48,2,4
62500,1,50,3056,835136,0.429451,24.570549,48,2,4
62500,1,50,3057,835136,0.429242,24.570758,48,2,4
62500,1,50,3058,835136,0.429033,24.570967,48,2,4
62500,1,50,3059,835136,0.428824,24.571176,48,2,4
62500,1,50,3060,835136,0.428615,24.571385,48,2,4
62500,1,50,3061,835136,0.428406,24.571594,48,2,4
62500,1,50,3062,835136,0.428197,24.571803,48,2,4
62500,1,50,3063,835136,0.427988,24.572012,48,2,4
62500,1,50,3064,835136,0.427779,24.572221,48,2,4
62500,1,50,3065,835136,0.42757,24.57243,48,2,4
62500,1,50,3066,835136,0.427361,24.572639,48,2,4
62500,1,50,3067,835136,0.427152,24.572848,48,2,4
62500,1,50,3068,835136,0.426943,24.573057,48,2,4
62500,1,50,3069,835136,0.426734,24.573266,48,2,4
62500,1,50,3070,835136,0.426525,24.573475,48,2,4
62500,1,50,3071,835136,0.426316,24.573684,48,2,4
62500,1,50,3072,835136,0.426107,24.573893,48,2,4
62500,1,50,3073,835136,0.425898,24.574102,48,2,4
62500,1,50,3074,835136,0.425689,24.574311,48,2,4
62500,1,50,3075,835136,0.42548,24.57452,48,2,4
62500,1,50,3076,835136,0.425271,24.574729,48,2,4
62500,1,50,3077,835136,0.425062,24.574938,48,2,4
62500,1,50,3078,835136,0.424853,24.575147,48,2,4
62500,1,50,3079,835136,0.424644,24.575356,48,2,4
62500,1,50,3080,835136,0.424435,24.575565,48,2,4
62500,1,50,3081,835136,0.424226,24.575774,48,2,4
62500,1,50,3082,835136,0.424017,24.575983,48,2,4
62500,1,50,3083,835136,0.423808,24.576192,48,2,4
62500,1,50,3084,835136,0.423599,24.576401,48,2,4
62500,1,50,3085,835136,0.42339,24.57661,48,2,4
62500,1,50,3086,835136,0.423181,24.576819,48,2,4
62500,1,50,3087,835136,0.422972,24.577028,48,2,4
62500,1,50,3088,835136,0.422763,24.577237,48,2,4
62500,1,50,3089,835136,0.422554,24.577446,48,2,4
62500,1,50,3090,835136,0.422345,24.577655,48,2,4
62500,1,50,3091,835136,0.422136,24.577864,48,2,4
62500,1,50,3092,835136,0.421927,24.578073,48,2,4
62500,1,50,3093,835136,0.421718,24.578282,48,2,4
62500,1,50,3094,835136,0.421509,24.578491,48,2,4
62500,1,50,3095,835136,0.4213,24.5787,48,2,4
62500,1,50,3096,835136,0.421091,24.578909,48,2,4
62500,1,50,3097,835136,0.420882,24.579118,48,2,4
62500,1,50,3098,835136,0.420673,24.579327,48,2,4
62500,1,50,3099,835136,0.420464,24.579536,48,2,4
62500,1,50,3100,835136,0.420255,24.579745,48,2,4
62500,1,50,3101,835136,0.420046,24.579954,48,2,4
62500,1,50,3102,835136,0.419837,24.580163,48,2,4
62500,1,50,3103,835136,0.419628,24.580372,48,2,4
62500,1,50,3104,835136,0.419419,24.580581,48,2,4
62500,1,50,3105,835136,0.41921,24.58079,48,2,4
62500,1,50,3106,835136,0.419001,24.580999,48,2,4
62500,1,50,3107,835136,0.418792,24.581208,48,2,4
62500,1,50,3108,835136,0.418583,24.581417,48,2,4
62500,1,50,3109,835136,0.418374,24.581626,48,2,4
62500,1,50,3110,835136,0.418165,24.581835,48,2,4
62500,1,50,3111,835136,0.417956,24.582044,48,2,4
62500,1,50,3112,835136,0.417747,24.582253,48,2,4
62500,1,50,3113,835136,0.417538,24.582462,48,2,4
62500,1,50,3114,835136,0.417329,24.582671,48,2,4
62500,1,50,3115,835136,0.41712,24.58288,48,2,4
62500,1,50,3116,835136,0.416911,24.583089,48,2,4
62500,1,50,3117,835136,0.416702,24.583298,48,2,4
62500,1,50,3118,835136,0.416493,24.583507,48,2,4
62500,1,50,3119,835136,0.416284,24.583716,48,2,4
62500,1,50,3120,835136,0.416075,24.583925,48,2,4
62500,1,50,3121,835136,0.415866,24.584134,48,2,4
62500,1,50,3122,835136,0.415657,24.584343,48,2,4
62500,1,50,3123,835136,0.415448,24.584552,48,2,4
62500,1,50,3124,835136,0.415239,24.584761,48,2,4
62500,1,50,3125,835136,0.41503,24.58497,48,2,4
62500,1,50,3126,835136,0.414821,24.585179,48,2,4
62500,1,50,3127,835136,0.414612,24.585388,48,2,4
62500,1,50,3128,835136,0.414403,24.585597,48,2,4
62500,1,50,3129,835136,0.414194,24.585806,48,2,4
62500,1,50,3130,835136,0.413985,24.586015,48,2,4
62500,1,50,3131,835136,0.413776,24.586224,48,2,4
62500,1,50,3132,835136,0.413567,24.586433,48,2,4
62500,1,50,3133,835136,0.413358,24.586642,48,2,4
62500,1,50,3134,835136,0.413149,24.586851,48,2,4
62500,1,50,3135,835136,0.41294,24.58706,48,2,4
62500,1,50,3136,835136,0.412731,24.587269,48,2,4
62500,1,50,3137,835136,0.412522,24.587478,48,2,4
62500,1,50,3138,835136,0.412313,24.587687,48,2,4
62500,1,50,3139,835136,0.412104,24.587896,48,2,4
62500,1,50,3140,835136,0.411895,24.588105,48,2,4
62500,1,50,3141,835136,0.411686,24.588314,48,2,4
62500,1,50,3142,835136,0.411477,24.588523,48,2,4
62500,1,50,3143,835136,0.411268,24.588732,48,2,4
62500,1,50,3144,835136,0.411059,24.588941,48,2,4
62500,1,50,3145,835136,0.41085,24.58915,48,2,4
62500,1,50,3146,835136,0.410641,24.589359,48,2,4
62500,1,50,3147,835136,0.410432,24.589568,48,2,4
62500,1,50,3148,835136,0.410223,24.589777,48,2,4
62500,1,50,3149,835136,0.410014,24.589986,48,2,4
62500,1,50,3150,835136,0.409805,24.590195,48,2,4
62500,1,50,3151,835136,0.409596,24.590404,48,2,4
62500,1,50,3152,835136,0.409387,24.590613,48,2,4
62500,1,50,3153,835136,0.409178,24.590822,48,2,4
62500,1,50,3154,835136,0.408969,24.591031,48,2,4
62500,1,50,3155,835136,0.40876,24.59124,48,2,4
62500,1,50,3156,835136,0.408551,24.591449,48,2,4
62500,1,50,3157,835136,0.408342,24.591658,48,2,4
62500,1,50,3158,835136,0.408133,24.591867,48,2,4
62500,1,50,3159,835136,0.407924,24.592076,48,2,4
62500,1,50,3160,835136,0.407715,24.592285,48,2,4
62500,1,50,3161,835136,0.407506,24.592494,48,2,4
62500,1,50,3162,835136,0.407297,24.592703,48,2,4
62500,1,50,3163,835136,0.407088,24.592912,48,2,4
62500,1,50,3164,835136,0.406879,24.593121,48,2,4
62500,1,50,3165,835136,0.40667,24.59333,48,2,4
62500,1,50,3166,835136,0.406461,24.593539,48,2,4
62500,1,50,3167,835136,0.406252,24.593748,48,2,4
62500,1,50,3168,835136,0.406043,24.593957,48,2,4
62500,1,50,3169,835136,0.405834,24.594166,48,2,4
62500,1,50,3170,835136,0.405625,24.594375,48,2,4
62500,1,50,3171,835136,0.405416,24.594584,48,2,4
62500,1,50,3172,835136,0.405207,24.594793,48,2,4
62500,1,50,3173,835136,0.404998,24.595002,48,2,4
62500,1,50,3174,835136,0.404789,24.595211,48,2,4
62500,1,50,3175,835136,0.40458,24.59542,48,2,4
62500,1,50,3176,835136,0.404371,24.595629,48,2,4
62500,1,50,3177,835136,0.404162,24.595838,48,2,4
62500,1,50,3178,835136,0.403953,24.596047,48,2,4
62500,1,50,3179,835136,0.403744,24.596256,48,2,4
62500,1,50,3180,835136,0.403535,24.596465,48,2,4
62500,1,50,3181,835136,0.403326,24.596674,48,2,4
62500,1,50,3182,835136,0.403117,24.596883,48,2,4
62500,1,50,3183,835136,0.402908,24.597092,48,2,4
62500,1,50,3184,835136,0.402699,24.597301,48,2,4
62500,1,50,3185,835136,0.40249,24.59751,48,2,4
62500,1,50,3186,835136,0.402281,24.597719,48,2,4
62500,1,50,3187,835136,0.402072,24.597928,48,2,4
62500,1,50,3188,835136,0.401863,24.598137,48,2,4
62500,1,50,3189,835136,0.401654,24.598346,48,2,4
62500,1,50,3190,835136,0.401445,24.598555,48,2,4
62500,1,50,3191,835136,0.401236,24.598764,48,2,4
62500,1,50,3192,835136,0.401027,24.598973,48,2,4
62500,1,50,3193,835136,0.400818,24.599182,48,2,4
62500,1,50,3194,835136,0.400609,24.599391,48,2,4
62500,1,50,3195,835136,0.4004,24.5996,48,2,4
62500,1,50,3196,835136,0.400191,24.599809,48,2,4
62500,1,50,3197,835136,0.399982,24.600018,48,2,4
62500,1,50,3198,835136,0.399773,24.600227,48,2,4
62500,1,50,3199,835136,0.399564,24.600436,48,2,4
62500,1,50,3200,835136,0.399355,24.600645,48,2,4
62500,1,50,3201,835136,0.399146,24.600854,48,2,4
62500,1,50,3202,835136,0.398937,24.601063,48,2,4
62500,1,50,3203,835136,0.398728,24.601272,48,2,4
62500,1,50,3204,835136,0.398519,24.601481,48,2,4
62500,1,50,3205,835136,0.39831,24.60169,48,2,4
62500,1,50,3206,835136,0.398101,24.601899,48,2,4
62500,1,50,3207,835136,0.397892,24.602108,48,2,4
62500,1,50,3208,835136,0.397683,24.602317,48,2,4
62500,1,50,3209,835136,0.397474,24.602526,48,2,4
62500,1,50,3210,835136,0.397265,24.602735,48,2,4
62500,1,50,3211,835136,0.397056,24.602944,48,2,4
62500,1,50,3212,835136,0.396847,24.603153,48,2,4
62500,1,50,3213,835136,0.396638,24.603362,48,2,4
62500,1,50,3214,835136,0.396429,24.603571,48,2,4
62500,1,50,3215,835136,0.39622,24.60378,48,2,4
62500,1,50,3216,835136,0.396011,24.603989,48,2,4
62500,1,50,3217,835136,0.395802,24.604198,48,2,4
62500,1,50,3218,835136,0.395593,24.604407,48,2,4
62500,1,50,3219,835136,0.395384,24.604616,48,2,4
62500,1,50,3220,835136,0.395175,24.604825,48,2,4
62500,1,50,3221,835136,0.394966,24.605034,48,2,4
62500,1,50,3222,835136,0.394757,24.605243,48,2,4
62500,1,50,3223,835136,0.394548,24.605452,48,2,4
62500,1,50,3224,835136,0.394339,24.605661,48,2,4
62500,1,50,3225,835136,0.39413,24.60587,48,2,4
62500,1,50,3226,835136,0.393921,24.606079,48,2,4
62500,1,50,3227,835136,0.393712,24.606288,48,2,4
62500,1,50,3228,835136,0.393503,24.606497,48,2,4
62500,1,50,3229,835136,0.393294,24.606706,48,2,4
62500,1,50,3230,835136,0.393085,24.606915,48,2,4
62500,1,50,3231,835136,0.392876,24.607124,48,2,4
62500,1,50,3232,835136,0.392667,24.607333,48,2,4
62500,1,50,3233,835136,0.392458,24.607542,48,2,4
62500,1,50,3234,835136,0.392249,24.607751,48,2,4
62500,1,50,3235,835136,0.39204,24.60796,48,2,4
62500,1,50,3236,835136,0.391831,24.608169,48,2,4
62500,1,50,3237,835136,0.391622,24.608378,48,2,4
62500,1,50,3238,835136,0.391413,24.608587,48,2,4
62500,1,50,3239,835136,0.391204,24.608796,48,2,4
62500,1,50,3240,835136,0.390995,24.609005,48,2,4
62500,1,50,3241,835136,0.390786,24.609214,48,2,4
62500,1,50,3242,835136,0.390577,24.609423,48,2,4
62500,1,50,3243,835136,0.390368,24.609632,48,2,4
62500,1,50,3244,835136,0.390159,24.609841,48,2,4
62500,1,50,3245,835136,0.38995,24.61005,48,2,4
62500,1,50,3246,835136,0.389741,24.610259,48,2,4
62500,1,50,3247,835136,0.389532,24.610468,48,2,4
62500,1,50,3248,835136,0.389323,24.610677,48,2,4
62500,1,50,3249,835136,0.389114,24.610886,48,2,4
62500,1,50,3250,835136,0.388905,24.611095,48,2,4
62500,1,50,3251,835136,0.388696,24.611304,48,2,4
62500,1,50,3252,835136,0.388487,24.611513,48,2,4
62500,1,50,3253,835136,0.388278,24.611722,48,2,4
62500,1,50,3254,835136,0.388069,24.611931,48,2,4
62500,1,50,3255,835136,0.38786,24.61214,48,2,4
62500,1,50,3256,835136,0.387651,24.612349,48,2,4
62500,1,50,3257,835136,0.387442,24.612558,48,2,4
62500,1,50,3258,835136,0.387233,24.612767,48,2,4
62500,1,50,3259,835136,0.387024,24.612976,48,2,4
62500,1,50,3260,835136,0.386815,24.613185,48,2,4
62500,1,50,3261,835136,0.386606,24.613394,48,2,4
62500,1,50,3262,835136,0.386397,24.613603,48,2,4
62500,1,50,3263,835136,0.386188,24.613812,48,2,4
62500,1,50,3264,835136,0.385979,24.614021,48,2,4
62500,1,50,3265,835136,0.38577,24.61423,48,2,4
62500,1,50,3266,835136,0.385561,24.614439,48,2,4
62500,1,50,3267,835136,0.385352,24.614648,48,2,4
62500,1,50,3268,835136,0.385143,24.614857,48,2,4
62500,1,50,3269,835136,0.384934,24.615066,48,2,4
62500,1,50,3270,835136,0.384725,24.615275,48,2,4
62500,1,50,3271,835136,0.384516,24.615484,48,2,4
62500,1,50,3272,835136,0.384307,24.615693,48,2,4
62500,1,50,3273,835136,0.384098,24.615902,48,2,4
62500,1,50,3274,835136,0.383889,24.616111,48,2,4
62500,1,50,3275,835136,0.38368,24.61632,48,2,4
62500,1,50,3276,835136,0.383471,24.616529,48,2,4
62500,1,50,3277,835136,0.383262,24.616738,48,2,4
62500,1,50,3278,835136,0.383053,24.616947,48,2,4
62500,1,50,3279,835136,0.382844,24.617156,48,2,4
62500,1,50,3280,835136,0.382635,24.617365,48,2,4
62500,1,50,3281,835136,0.382426,24.617574,48,2,4
62500,1,50,3282,835136,0.382217,24.617783,48,2,4
62500,1,50,3283,835136,0.382008,24.617992,48,2,4
62500,1,50,3284,835136,0.381799,24.618201,48,2,4
62500,1,50,3285,835136,0.38159,24.61841,48,2,4
62500,1,50,3286,835136,0.381381,24.618619,48,2,4
62500,1,50,3287,835136,0.381172,24.618828,48,2,4
62500,1,50,3288,835136,0.380963,24.619037,48,2,4
62500,1,50,3289,835136,0.380754,24.619246,48,2,4
62500,1,50,3290,835136,0.380545,24.619455,48,2,4
62500,1,50,3291,835136,0.380336,24.619664,48,2,4
62500,1,50,3292,835136,0.380127,24.619873,48,2,4
62500,1,50,3293,835136,0.379918,24.620082,48,2,4
62500,1,50,3294,835136,0.379709,24.620291,48,2,4
62500,1,50,3295,835136,0.3795,24.6205,48,2,4
62500,1,50,3296,835136,0.379291,24.620709,48,2,4
62500,1,50,3297,835136,0.379082,24.620918,48,2,4
62500,1,50,3298,835136,0.378873,24.621127,48,2,4
62500,1,50,3299,835136,0.378664,24.621336,48,2,4
62500,1,50,3300,835136,0.378455,24.621545,48,2,4
62500,1,50,3301,835136,0.378246,24.621754,48,2,4
62500,1,50,3302,835136,0.378037,24.621963,48,2,4
62500,1,50,3303,835136,0.377828,24.622172,48,2,4
62500,1,50,3304,835136,0.377619,24.622381,48,2,4
62500,1,50,3305,835136,0.37741,24.62259,48,2,4
62500,1,50,3306,835136,0.377201,24.622799,48,2,4
62500,1,50,3307,835136,0.376992,24.623008,48,2,4
62500,1,50,3308,835136,0.376783,24.623217,48,2,4
62500,1,50,3309,835136,0.376574,24.623426,48,2,4
62500,1,50,3310,835136,0.376365,24.623635,48,2,4
62500,1,50,3311,835136,0.376156,24.623844,48,2,4
62500,1,50,3312,835136,0.375947,24.624053,48,2,4
62500,1,50,3313,835136,0.375738,24.624262,48,2,4
62500,1,50,3314,835136,0.375529,24.624471,48,2,4
62500,1,50,3315,835136,0.37532,24.62468,48,2,4
62500,1,50,3316,835136,0.375111,24.624889,48,2,4
62500,1,50,3317,835136,0.374902,24.625098,48,2,4
62500,1,50,3318,835136,0.374693,24.625307,48,2,4
62500,1,50,3319,835136,0.374484,24.625516,48,2,4
62500,1,50,3320,835136,0.374275,24.625725,48,2,4
62500,1,50,3321,835136,0.374066,24.625934,48,2,4
62500,1,50,3322,835136,0.373857,24.626143,48,2,4
62500,1,50,3323,835136,0.373648,24.626352,48,2,4
62500,1,50,3324,835136,0.373439,24.626561,48,2,4
62500,1,50,3325,835136,0.37323,24.62677,48,2,4
62500,1,50,3326,835136,0.373021,24.626979,48,2,4
62500,1,50,3327,835136,0.372812,24.627188,48,2,4
62500,1,50,3328,835136,0.372603,24.627397,48,2,4
62500,1,50,3329,835136,0.372394,24.627606,48,2,4
62500,1,50,3330,835136,0.372185,24.627815,48,2,4
62500,1,50,3331,835136,0.371976,24.628024,48,2,4
62500,1,50,3332,835136,0.371767,24.628233,48,2,4
62500,1,50,3333,835136,0.371558,24.628442,48,2,4
62500,1,50,3334,835136,0.371349,24.628651,48,2,4
62500,1,50,3335,835136,0.37114,24.62886,48,2,4
62500,1,50,3336,835136,0.370931,24.629069,48,2,4
62500,1,50,3337,835136,0.370722,24.629278,48,2,4
62500,1,50,3338,835136,0.370513,24.629487,48,2,4
62500,1,50,3339,835136,0.370304,24.629696,48,2,4
62500,1,50,3340,835136,0.370095,24.629905,48,2,4
62500,1,50,3341,835136,0.369886,24.630114,48,2,4
62500,1,50,3342,835136,0.369677,24.630323,48,2,4
62500,1,50,3343,835136,0.369468,24.630532,48,2,4
62500,1,50,3344,835136,0.369259,24.630741,48,2,4
62500,1,50,3345,835136,0.36905,24.63095,48,2,4
62500,1,50,3346,835136,0.368841,24.631159,48,2,4
62500,1,50,3347,835136,0.368632,24.631368,48,2,4
62500,1,50,3348,835136,0.368423,24.631577,48,2,4
62500,1,50,3349,835136,0.368214,24.631786,48,2,4
62500,1,50,3350,835136,0.368005,24.631995,48,2,4
62500,1,50,3351,835136,0.367796,24.632204,48,2,4
62500,1,50,3352,835136,0.367587,24.632413,48,2,4
62500,1,50,3353,835136,0.367378,24.632622,48,2,4
62500,1,50,3354,835136,0.367169,24.632831,48,2,4
62500,1,50,3355,835136,0.36696,24.63304,48,2,4
62500,1,50,3356,835136,0.366751,24.633249,48,2,4
62500,1,50,3357,835136,0.366542,24.633458,48,2,4
62500,1,50,3358,835136,0.366333,24.633667,48,2,4
62500,1,50,3359,835136,0.366124,24.633876,48,2,4
62500,1,50,3360,835136,0.365915,24.634085,48,2,4
62500,1,50,3361,835136,0.365706,24.634294,48,2,4
62500,1,50,3362,835136,0.365497,24.634503,48,2,4
62500,1,50,3363,835136,0.365288,24.634712,48,2,4
62500,1,50,3364,835136,0.365079,24.634921,48,2,4
62500,1,50,3365,835136,0.36487,24.63513,48,2,4
62500,1,50,3366,835136,0.364661,24.635339,48,2,4
62500,1,50,3367,835136,0.364452,24.635548,48,2,4
62500,1,50,3368,835136,0.364243,24.635757,48,2,4
62500,1,50,3369,835136,0.364034,24.635966,48,2,4
62500,1,50,3370,835136,0.363825,24.636175,48,2,4
62500,1,50,3371,835136,0.363616,24.636384,48,2,4
